global_step,episode_idx,ep_reward,recent_mean_top15of20,lr,entropy_coef,rollout_horizon,phase_idx
2377844,2446,914.5999999999846,910.6800321386006,3.833536e-05,0.0008250304,3520,1
2378844,2447,797.8102189780841,907.2812547452901,3.828842666666667e-05,0.0008243264,3520,1
2379844,2448,896.2264150943251,908.8751264782228,3.828842666666667e-05,0.0008243264,3520,1
2380844,2449,879.1666666666443,906.0729042559997,3.828842666666667e-05,0.0008243264,3520,1
2381844,2450,513.2404181184512,899.8958672189615,3.828842666666667e-05,0.0008243264,3520,1
2382844,2451,857.4468085106232,898.6042416494716,3.8241493333333334e-05,0.0008236224,3520,1
2383824,2452,901.9999999999882,897.0909083161387,3.8241493333333334e-05,0.0008236224,3520,1
2384583,2453,924.0999999999851,899.6568075967145,3.8241493333333334e-05,0.0008236224,3520,1
2385219,2454,936.3999999999922,900.4101409300486,3.8241493333333334e-05,0.0008236224,3520,1
2386219,2455,774.5874587458626,900.4101409300486,3.819456e-05,0.0008229184,3520,1
2387219,2456,880.392156862722,902.8066550912685,3.819456e-05,0.0008229184,3520,1
2388043,2457,917.5999999999816,906.8168678572257,3.819456e-05,0.0008229184,3520,1
2389043,2458,874.5222929936099,906.8168678572257,3.814762666666667e-05,0.0008222144000000001,3520,1
2389880,2459,916.2999999999911,905.9235345238926,3.814762666666667e-05,0.0008222144000000001,3520,1
2390880,2460,888.7640449438059,906.4443121233222,3.814762666666667e-05,0.0008222144000000001,3520,1
2391779,2461,910.0999999999813,904.6443121233212,3.814762666666667e-05,0.0008222144000000001,3520,1
2392628,2462,915.0999999999831,904.6176454566549,3.810069333333334e-05,0.0008215104,3456,1
2393628,2463,634.2192691029746,901.9524649895633,3.810069333333334e-05,0.0008215104,3456,1
2394477,2464,915.0999999999821,903.1762869222455,3.810069333333334e-05,0.0008215104,3456,1
2395073,2465,940.3999999999872,907.3847717707309,3.810069333333334e-05,0.0008215104,3456,1
2396073,2466,866.5551839464661,904.1817840338297,3.805461333333334e-05,0.0008208192,3456,1
2397073,2467,882.6989619377055,905.2580358999123,3.805461333333334e-05,0.0008208192,3456,1
2398073,2468,887.6543209876411,904.6865629594668,3.805461333333334e-05,0.0008208192,3456,1
2398841,2469,923.1999999999837,907.6221185150226,3.805461333333334e-05,0.0008208192,3456,1
2399596,2470,924.4999999999901,910.9539656487814,3.8008533333333334e-05,0.000820128,3456,1
2400596,2471,877.6119402984876,910.9539656487814,3.8008533333333334e-05,0.000820128,3456,1
2401301,2472,929.4999999999874,912.7872989821146,3.8008533333333334e-05,0.000820128,3456,1
2402037,2473,926.3999999999925,912.9406323154485,3.8008533333333334e-05,0.000820128,3456,1
2403037,2474,588.4272997032501,909.0214283353482,3.7962453333333336e-05,0.0008194368,3456,1
2403792,2475,924.4999999999895,912.1472989821149,3.7962453333333336e-05,0.0008194368,3456,1
2404792,2476,889.208633093505,912.7350640641671,3.7962453333333336e-05,0.0008194368,3456,1
2405792,2477,865.39792387542,910.0691934174009,3.7962453333333336e-05,0.0008194368,3456,1
2406602,2478,918.9999999999923,912.8283973975011,3.791637333333333e-05,0.0008187456,3456,1
2407602,2479,882.6388888888682,910.5843233234264,3.791637333333333e-05,0.0008187456,3456,1
2408324,2480,927.799999999985,913.1867203271717,3.791637333333333e-05,0.0008187456,3456,1
2409324,2481,858.3333333333157,911.0208496804054,3.791637333333333e-05,0.0008187456,3456,1
2410324,2482,709.9688473520064,907.7845286101709,3.787029333333333e-05,0.0008180544,3456,1
2411324,2483,870.0996677740737,908.0208275320114,3.787029333333333e-05,0.0008180544,3456,1
2412324,2484,875.9450171821098,905.4104953441532,3.787029333333333e-05,0.0008180544,3456,1
2413222,2485,910.1999999999897,903.3971620108201,3.7824213333333335e-05,0.0008173632000000001,3456,1
2414222,2486,281.10749185666134,903.3971620108201,3.7824213333333335e-05,0.0008173632000000001,3456,1
2415222,2487,668.7499999999844,902.2437594733344,3.7824213333333335e-05,0.0008173632000000001,3456,1
2416222,2488,884.6625766871047,902.0443098532986,3.7824213333333335e-05,0.0008173632000000001,3456,1
2417058,2489,916.3999999999913,901.5909765199657,3.777813333333334e-05,0.0008166720000000001,3456,1
2417752,2490,930.5999999999915,901.9976431866326,3.777813333333334e-05,0.0008166720000000001,3456,1
2418462,2491,928.9999999999951,905.4235138333996,3.777813333333334e-05,0.0008166720000000001,3456,1
2419191,2492,927.0999999999947,905.2635138334002,3.777813333333334e-05,0.0008166720000000001,3456,1
2419898,2493,929.2999999999862,905.4568471667332,3.777813333333334e-05,0.0008166720000000001,3456,1
2420578,2494,931.9999999999927,909.896985575038,3.773205333333333e-05,0.0008159808000000001,3456,1
2421578,2495,586.5203761755307,905.9568471667334,3.773205333333333e-05,0.0008159808000000001,3456,1
2422578,2496,871.5189873417603,904.7775374499504,3.773205333333333e-05,0.0008159808000000001,3456,1
2423383,2497,919.4999999999867,908.3843425249215,3.773205333333333e-05,0.0008159808000000001,3456,1
2424383,2498,896.5034965034774,906.8845756251538,3.7685973333333334e-05,0.0008152896000000001,3456,1
2425211,2499,917.1999999999932,909.1886496992288,3.7685973333333334e-05,0.0008152896000000001,3456,1
2426211,2500,872.6027397260085,905.5088323476303,3.7685973333333334e-05,0.0008152896000000001,3456,1
2427211,2501,883.3887043189245,906.3947681172871,3.7639893333333336e-05,0.0008145984000000001,3456,1
2428211,2502,724.9158249158055,906.3947681172871,3.7639893333333336e-05,0.0008145984000000001,3456,1
2429211,2503,277.4834437085941,906.3947681172871,3.7639893333333336e-05,0.0008145984000000001,3456,1
2429922,2504,928.8999999999836,909.9251003051453,3.7639893333333336e-05,0.0008145984000000001,3456,1
2430922,2505,312.86863270776087,897.5728219661997,3.759381333333333e-05,0.0008139072,3456,1
2431922,2506,865.7794676805859,906.9637314838517,3.759381333333333e-05,0.0008139072,3456,1
2432922,2507,866.5427509293507,907.0146170337695,3.759381333333333e-05,0.0008139072,3456,1
2433669,2508,925.2999999999836,909.7237785879613,3.759381333333333e-05,0.0008139072,3456,1
2434310,2509,935.899999999988,911.0237785879611,3.754773333333333e-05,0.000813216,3456,1
2435310,2510,567.7419354838568,906.7024097666674,3.754773333333333e-05,0.000813216,3456,1
2436129,2511,918.0999999999914,905.9757431000005,3.754773333333333e-05,0.000813216,3456,1
2436931,2512,919.7999999999845,905.4890764333333,3.754773333333333e-05,0.000813216,3456,1
2437593,2513,933.7999999999877,905.7890764333332,3.7501653333333335e-05,0.0008125248000000001,3456,1
2438554,2514,903.8999999999803,903.9157430999991,3.7501653333333335e-05,0.0008125248000000001,3456,1
2439333,2515,922.0999999999868,907.6704452546257,3.7501653333333335e-05,0.0008125248000000001,3456,1
2440333,2516,864.9122807017376,907.2878106105475,3.7501653333333335e-05,0.0008125248000000001,3456,1
2440938,2517,939.4999999999886,908.621143943881,3.745557333333334e-05,0.0008118336000000001,3456,1
2441733,2518,920.4999999999937,910.2209108436488,3.745557333333334e-05,0.0008118336000000001,3456,1
2442733,2519,746.3855421686596,906.7350628904317,3.745557333333334e-05,0.0008118336000000001,3456,1
2443701,2520,903.199999999983,908.77488024203,3.745557333333334e-05,0.0008118336000000001,3456,1
2444701,2521,409.6774193548256,899.6413360986791,3.740949333333333e-05,0.0008111424,3456,1
2445567,2522,913.3999999999816,910.7756332874338,3.740949333333333e-05,0.0008111424,3456,1
2446250,2523,931.6999999999921,915.2281479073174,3.740949333333333e-05,0.0008111424,3456,1
2447250,2524,520.289855072448,910.962299954101,3.740949333333333e-05,0.0008111424,3456,1
2448027,2525,922.2999999999867,914.7881479073177,3.7363413333333334e-05,0.0008104512,3456,1
2449027,2526,474.9999999999833,914.7303354420611,3.7363413333333334e-05,0.0008104512,3456,1
2449782,2527,924.4999999999925,918.5941520467705,3.7363413333333334e-05,0.0008104512,3456,1
2450592,2528,918.9999999999868,918.1741520467708,3.7363413333333334e-05,0.0008104512,3456,1
2451592,2529,851.4925373134145,912.5469878676657,3.7317333333333336e-05,0.00080976,3456,1
2452229,2530,936.2999999999894,918.2008187134376,3.7317333333333336e-05,0.00080976,3456,1
2452996,2531,923.2999999999903,918.5474853801041,3.7317333333333336e-05,0.00080976,3456,1
2453732,2532,926.3999999999859,918.9874853801042,3.7317333333333336e-05,0.00080976,3456,1
2454605,2533,912.6999999999902,917.5808187134377,3.7317333333333336e-05,0.00080976,3456,1
2455379,2534,922.5999999999921,918.8274853801051,3.727125333333333e-05,0.0008090688,3456,1
2456379,2535,893.5064935064721,916.9212516138708,3.727125333333333e-05,0.0008090688,3456,1
2457379,2536,587.4999999999857,916.0266020546493,3.727125333333333e-05,0.0008090688,3456,1
2458132,2537,924.6999999999935,915.0399353879828,3.722517333333333e-05,0.0008083776,3456,1
2458985,2538,914.6999999999887,914.653268721316,3.722517333333333e-05,0.0008083776,3456,1
2459817,2539,916.7999999999922,919.0070995670878,3.722517333333333e-05,0.0008083776,3456,1
2460817,2540,883.4983498349706,917.6936562227536,3.722517333333333e-05,0.0008083776,3456,1
2461817,2541,814.6757679180673,917.6936562227536,3.7179093333333335e-05,0.0008076864,3456,1
2462817,2542,855.6313993173844,913.8424161772472,3.7179093333333335e-05,0.0008076864,3456,1
2463649,2543,916.7999999999814,912.8490828439132,3.7179093333333335e-05,0.0008076864,3456,1
2464488,2544,916.0999999999801,916.8803228894195,3.7179093333333335e-05,0.0008076864,3456,1
2465488,2545,875.5244755244569,913.7619545910509,3.713301333333334e-05,0.0008069952,3456,1
2466488,2546,889.5104895104704,914.6943555234518,3.713301333333334e-05,0.0008069952,3456,1
2467253,2547,923.4999999999875,914.6276888567847,3.713301333333334e-05,0.0008069952,3456,1
2468253,2548,728.4789644012767,911.729320558416,3.713301333333334e-05,0.0008069952,3456,1
2469253,2549,875.3521126760352,911.729320558416,3.708693333333334e-05,0.000806304,3456,1
2470253,2550,408.720930232543,907.6661280701525,3.708693333333334e-05,0.000806304,3456,1
2471253,2551,861.8055555555337,903.566498440522,3.708693333333334e-05,0.000806304,3456,1
2472253,2552,561.6766467065688,898.8485917283487,3.7040853333333334e-05,0.0008056128,3456,1
2472971,2553,928.1999999999837,899.8819250616815,3.7040853333333334e-05,0.0008056128,3456,1
2473766,2554,920.4999999999847,899.741925061681,3.7040853333333334e-05,0.0008056128,3456,1
2474766,2555,885.6630824372587,899.2190309904001,3.7040853333333334e-05,0.0008056128,3456,1
2475766,2556,861.7486338797619,899.626846627892,3.6994773333333336e-05,0.0008049216,3456,1
2476475,2557,929.0999999999927,899.9201799612252,3.6994773333333336e-05,0.0008049216,3456,1
2477475,2558,577.7408637873593,895.9822732490517,3.6994773333333336e-05,0.0008049216,3456,1
2478290,2559,918.4999999999907,896.0956065823848,3.6994773333333336e-05,0.0008049216,3456,1
2479121,2560,916.8999999999912,898.3223832600529,3.694869333333333e-05,0.0008042304,3456,1
2480121,2561,896.5870307167014,901.052758686674,3.694869333333333e-05,0.0008042304,3456,1
2480902,2562,921.8999999999875,905.0628497613558,3.694869333333333e-05,0.0008042304,3456,1
2481902,2563,848.8817891373659,901.3927586866744,3.694869333333333e-05,0.0008042304,3456,1
2482749,2564,915.2999999999851,901.3394253533413,3.6902613333333333e-05,0.0008035392,3456,1
2483538,2565,921.0999999999858,904.37779365171,3.6902613333333333e-05,0.0008035392,3456,1
2484538,2566,514.6788990825531,901.6692136268364,3.6902613333333333e-05,0.0008035392,3456,1
2485538,2567,599.9999999999891,888.667811253589,3.6902613333333333e-05,0.0008035392,3456,1
2486394,2568,914.3999999999801,901.0625469601692,3.6856533333333335e-05,0.000802848,3392,1
2487394,2569,827.1523178807814,897.8492273071522,3.6856533333333335e-05,0.000802848,3392,1
2488244,2570,409.7969696969583,897.8492273071522,3.6856533333333335e-05,0.000802848,3392,1
2488962,2571,928.1999999999948,902.2755236034498,3.6856533333333335e-05,0.000802848,3392,1
2489962,2572,896.0629921259695,906.8695685531289,3.681130666666667e-05,0.0008021696,3392,1
2490962,2573,837.6947040498239,900.8358821564517,3.681130666666667e-05,0.0008021696,3392,1
2491679,2574,928.2999999999887,901.3558821564518,3.681130666666667e-05,0.0008021696,3392,1
2492422,2575,925.6999999999862,904.025009993967,3.681130666666667e-05,0.0008021696,3392,1
2493422,2576,826.9102990033086,901.7185889273683,3.676608e-05,0.0008014912000000001,3392,1
2494422,2577,563.8888888888749,894.9059421942561,3.676608e-05,0.0008014912000000001,3392,1
2495422,2578,453.7190082644527,894.9059421942561,3.676608e-05,0.0008014912000000001,3392,1
2496064,2579,935.7999999999867,896.0592755275891,3.672085333333334e-05,0.0008008128,3392,1
2497064,2580,469.8924731182668,874.9326088609224,3.672085333333334e-05,0.0008008128,3392,1
2498064,2581,299.9999999999822,852.7527327390673,3.672085333333334e-05,0.0008008128,3392,1
2498867,2582,919.6999999999923,852.606066072401,3.672085333333334e-05,0.0008008128,3392,1
2499675,2583,919.1999999999861,857.2939467965755,3.667562666666667e-05,0.0008001344,3392,1
2500675,2584,893.6908517350015,855.8533369122433,3.667562666666667e-05,0.0008001344,3392,1
2501675,2585,886.622073578573,853.554808484149,3.667562666666667e-05,0.0008001344,3392,1
2502675,2586,880.8306709265022,874.6842606199909,3.667562666666667e-05,0.0008001344,3392,1
2503675,2587,878.4946236558966,893.2505688637181,3.66304e-05,0.000799456,3392,1
2504675,2588,886.0139860139666,891.3581679313172,3.66304e-05,0.000799456,3392,1
2505675,2589,794.3661971830782,889.1724265514703,3.66304e-05,0.000799456,3392,1
2506675,2590,856.6787003610001,893.3265934299984,3.658517333333334e-05,0.0007987776000000001,3392,1
2507675,2591,886.348122866872,890.5364682877903,3.658517333333334e-05,0.0007987776000000001,3392,1
2508675,2592,700.6430868167026,883.7566819582642,3.658517333333334e-05,0.0007987776000000001,3392,1
2509675,2593,843.7086092715101,884.1576089730432,3.653994666666667e-05,0.0007980992,3392,1
2510675,2594,892.8315412186222,881.7930450542856,3.653994666666667e-05,0.0007980992,3392,1
2511675,2595,867.8456591639707,877.9360889985511,3.653994666666667e-05,0.0007980992,3392,1
2512675,2596,889.1304347825969,882.0840980505037,3.653994666666667e-05,0.0007980992,3392,1
2513675,2597,377.06422018347126,882.0840980505037,3.649472e-05,0.0007974208,3392,1
2514675,2598,865.3979238754198,886.8195464966598,3.649472e-05,0.0007974208,3392,1
2515493,2599,918.1999999999858,885.6462131633265,3.649472e-05,0.0007974208,3392,1
2516222,2600,927.0999999999916,891.2056392118918,3.649472e-05,0.0007974208,3392,1
2516927,2601,929.4999999999891,896.0603925211578,3.6449493333333335e-05,0.0007967423999999999,3392,1
2517927,2602,394.84536082473244,891.858972545225,3.6449493333333335e-05,0.0007967423999999999,3392,1
2518927,2603,878.873239436598,889.1705218409991,3.6449493333333335e-05,0.0007967423999999999,3392,1
2519927,2604,778.7878787878591,885.838372343433,3.6404266666666666e-05,0.000796064,3392,1
2520927,2605,849.5268138801121,883.3653550302023,3.6404266666666666e-05,0.000796064,3392,1
2521714,2606,921.299999999983,886.0633103017676,3.6404266666666666e-05,0.000796064,3392,1
2522714,2607,858.5987261146292,884.7369171323498,3.6404266666666666e-05,0.000796064,3392,1
2523714,2608,851.1400651465577,882.4119890745226,3.635904e-05,0.0007953856,3392,1
2524714,2609,816.6666666666528,882.4119890745226,3.635904e-05,0.0007953856,3392,1
2525714,2610,889.655172413773,884.6104205447075,3.635904e-05,0.0007953856,3392,1
2526714,2611,826.530612244879,880.6225865032412,3.6313813333333337e-05,0.0007947072,3392,1
2527714,2612,676.5957446808351,880.6225865032412,3.6313813333333337e-05,0.0007947072,3392,1
2528714,2613,882.6388888888665,883.2179384777316,3.6313813333333337e-05,0.0007947072,3392,1
2529714,2614,854.5454545454354,880.6655326995192,3.6313813333333337e-05,0.0007947072,3392,1
2530714,2615,563.4615384615247,877.2535998663647,3.626858666666667e-05,0.0007940288000000001,3392,1
2531325,2616,938.8999999999885,880.5715708808574,3.626858666666667e-05,0.0007940288000000001,3392,1
2532035,2617,928.999999999986,888.0604597697463,3.626858666666667e-05,0.0007940288000000001,3392,1
2533035,2618,358.4837545126172,884.8117092891619,3.626858666666667e-05,0.0007940288000000001,3392,1
2534035,2619,721.428571428553,875.5175678750201,3.622336e-05,0.0007933504,3392,1
2535035,2620,847.3684210526111,870.2021292785281,3.622336e-05,0.0007933504,3392,1
2536035,2621,814.9659863945446,862.5665283714984,3.622336e-05,0.0007933504,3392,1
2537035,2622,844.827586206878,866.9691755327663,3.617813333333334e-05,0.000792672,3392,1
2537802,2623,923.2999999999831,869.9309595703253,3.617813333333334e-05,0.000792672,3392,1
2538802,2624,877.6951672862294,874.1129049631043,3.617813333333334e-05,0.000792672,3392,1
2539802,2625,893.8271604938056,877.0662614040173,3.617813333333334e-05,0.000792672,3392,1
2540802,2626,886.2068965517061,874.7267211741322,3.613290666666667e-05,0.0007919935999999999,3392,1
2541517,2627,928.499999999989,879.3868060998228,3.613290666666667e-05,0.0007919935999999999,3392,1
2542345,2628,917.1999999999862,883.790801756718,3.613290666666667e-05,0.0007919935999999999,3392,1
2543149,2629,919.5999999999839,890.6530239789402,3.613290666666667e-05,0.0007919935999999999,3392,1
2544149,2630,692.8571428571238,885.6737449109914,3.608768e-05,0.0007913152,3392,1
